style_code,Core_New
204520,discontinued
204415,discontinued
204516,discontinued
151588,discontinued
211123,discontinued
150778,discontinued
151587,discontinued
151589,discontinued
150779,discontinued
211126,discontinued
150781,discontinued
150780,discontinued
151917,discontinued
152485,discontinued
151916,discontinued
152914,discontinued
204419,discontinued
150783,discontinued
204420,discontinued
204517,discontinued
211127,discontinued
152915,discontinued
204418,discontinued
150782,discontinued
151866,discontinued
152480,discontinued
152481,discontinued
152482,discontinued
152492,discontinued
152494,discontinued
204522,discontinued
151915,discontinued
151914,discontinued
200701,discontinued
200702,discontinued
204413,discontinued
201744,discontinued
204518,discontinued
150776,discontinued
204514,discontinued
150777,discontinued
221590,discontinued
200703,discontinued
204414,discontinued
204511,discontinued
204513,discontinued
152927,discontinued
152928,discontinued
204519,discontinued
150784,discontinued
151907,discontinued
150785,discontinued
151908,discontinued
150786,discontinued
150790,discontinued
150788,discontinued
152930,discontinued
151912,discontinued
151911,discontinued
150787,discontinued
150791,discontinued
152929,discontinued
151567,discontinued
152919,discontinued
151566,discontinued
151564,discontinued
151565,discontinued
152493,discontinued
151570,discontinued
151569,discontinued
151571,discontinued
151568,discontinued
152999,discontinued
153002,discontinued
153005,discontinued
151479,discontinued
153008,discontinued
201737,discontinued
201738,discontinued
201741,discontinued
201742,discontinued
151480,discontinued
201736,discontinued
151558,discontinued
201735,discontinued
151557,discontinued
151572,discontinued
153003,discontinued
153004,discontinued
152997,discontinued
201733,discontinued
221632,discontinued
201734,discontinued
153009,discontinued
205689,discontinued
205690,discontinued
153010,discontinued
152998,discontinued
153011,discontinued
151483,discontinued
153001,discontinued
205696,discontinued
153000,discontinued
151573,discontinued
151481,discontinued
151482,discontinued
153014,discontinued
151486,discontinued
201745,discontinued
153007,discontinued
201746,discontinued
153006,discontinued
151478,discontinued
153015,discontinued
153016,discontinued
221599,discontinued
151477,discontinued
201731,discontinued
151574,discontinued
201732,discontinued
151576,discontinued
201739,discontinued
201740,discontinued
151575,discontinued
201743,discontinued
151484,discontinued
151485,discontinued
201747,discontinued
153012,discontinued
201748,discontinued
153013,discontinued
153017,discontinued
206201,discontinued
206202,discontinued
206203,discontinued
151581,discontinued
151580,discontinued
151582,discontinued
205680,discontinued
205686,discontinued
207391,discontinued
207392,discontinued
207390,discontinued
207389,discontinued
205682,discontinued
205653,discontinued
205678,discontinued
205679,discontinued
205677,discontinued
151920,discontinued
152735,discontinued
151918,discontinued
205687,discontinued
152736,discontinued
205693,discontinued
205691,discontinued
205695,discontinued
205694,discontinued
205692,discontinued
152738,discontinued
205681,discontinued
205652,discontinued
205688,discontinued
205651,discontinued
151919,discontinued
152737,discontinued
205701,discontinued
205702,discontinued
205700,discontinued
205685,discontinued
205684,discontinued
205683,discontinued
205655,discontinued
205656,discontinued
206204,discontinued
206205,discontinued
206206,discontinued
152739,discontinued
152740,discontinued
152742,discontinued
152741,discontinued
205654,discontinued
207383,discontinued
207382,discontinued
207384,discontinued
207381,discontinued
205658,discontinued
205665,discontinued
206207,discontinued
206208,discontinued
206209,discontinued
205664,discontinued
221651,discontinued
205663,discontinued
205676,discontinued
205675,discontinued
205674,discontinued
207379,discontinued
151921,discontinued
151922,discontinued
207378,discontinued
205659,discontinued
205657,discontinued
207377,discontinued
207380,discontinued
206210,discontinued
206211,discontinued
206212,discontinued
206213,discontinued
206214,discontinued
206215,discontinued
207393,discontinued
151924,discontinued
151923,discontinued
207394,discontinued
205661,discontinued
205662,discontinued
207395,discontinued
205660,discontinued
205668,discontinued
151585,discontinued
151927,discontinued
205671,discontinued
205673,discontinued
151926,discontinued
151583,discontinued
151925,discontinued
207385,discontinued
207388,discontinued
207386,discontinued
205672,discontinued
151584,discontinued
207387,discontinued
205667,discontinued
205666,discontinued
151577,discontinued
151488,discontinued
151489,discontinued
151579,discontinued
151578,discontinued
151487,discontinued
205621,discontinued
205622,discontinued
206883,discontinued
209270,discontinued
209271,discontinued
209272,discontinued
209273,discontinued
210197,discontinued
210198,discontinued
210204,discontinued
210205,discontinued
210206,discontinued
210200,discontinued
210199,discontinued
210203,discontinued
210202,discontinued
210201,discontinued
210192,discontinued
210191,discontinued
210196,discontinued
210195,discontinued
210193,discontinued
210194,discontinued
205619,discontinued
205635,discontinued
205620,discontinued
205625,discontinued
205624,discontinued
205623,discontinued
221349,discontinued
205626,discontinued
205629,discontinued
205628,discontinued
205627,discontinued
205611,discontinued
205613,discontinued
209274,discontinued
209251,discontinued
209255,discontinued
209275,discontinued
209254,discontinued
209276,discontinued
209252,discontinued
206881,discontinued
206882,discontinued
205614,discontinued
209264,discontinued
209257,discontinued
205616,discontinued
209266,discontinued
209256,discontinued
209258,discontinued
209265,discontinued
205615,discontinued
205631,discontinued
209259,discontinued
206884,discontinued
209243,discontinued
209244,discontinued
209245,discontinued
209246,discontinued
209248,discontinued
209250,discontinued
209249,discontinued
209247,discontinued
209260,discontinued
209261,discontinued
209262,discontinued
209268,discontinued
209267,discontinued
209263,discontinued
206885,discontinued
206886,discontinued
210218,discontinued
210217,discontinued
210216,discontinued
210215,discontinued
210224,discontinued
210225,discontinued
210226,discontinued
210227,discontinued
210219,discontinued
210221,discontinued
210222,discontinued
210220,discontinued
210223,discontinued
210207,discontinued
210208,discontinued
210211,discontinued
210210,discontinued
210209,discontinued
210212,discontinued
210213,discontinued
210214,discontinued
205618,discontinued
205632,discontinued
205633,discontinued
205638,discontinued
205636,discontinued
205637,discontinued
7705,discontinued
7706,discontinued
7707,discontinued
7708,discontinued
7709,discontinued
7710,discontinued
7711,discontinued
7712,discontinued
7713,discontinued
7714,discontinued
7715,discontinued
7716,discontinued
7717,discontinued
7718,discontinued
7719,discontinued
7720,discontinued
7721,discontinued
7722,discontinued
7723,discontinued
7724,discontinued
7725,discontinued
7726,discontinued
7727,discontinued
7728,discontinued
7729,discontinued
7730,discontinued
7731,discontinued
7732,discontinued
7733,discontinued
7734,discontinued
7735,discontinued
7736,discontinued
7737,discontinued
7738,discontinued
7739,discontinued
7740,discontinued
7742,discontinued
7743,discontinued
7744,discontinued
7745,discontinued
7746,discontinued
8128,discontinued
8132,discontinued
8133,discontinued
8135,discontinued
8136,discontinued
8137,discontinued
8138,discontinued
8139,discontinued
8140,discontinued
8254,discontinued
8255,discontinued
8256,discontinued
8257,discontinued
8258,discontinued
8259,discontinued
8260,discontinued
8261,discontinued
8262,discontinued
8263,discontinued
8264,discontinued
8265,discontinued
8266,discontinued
8267,discontinued
8268,discontinued
8269,discontinued
8270,discontinued
8271,discontinued
8272,discontinued
8273,discontinued
8274,discontinued
8275,discontinued
8276,discontinued
8277,discontinued
8278,discontinued
8279,discontinued
8280,discontinued
8281,discontinued
8282,discontinued
8283,discontinued
8284,discontinued
8285,discontinued
8286,discontinued
8287,discontinued
8288,discontinued
8289,discontinued
8290,discontinued
8291,discontinued
8292,discontinued
8293,discontinued
8294,discontinued
8295,discontinued
8296,discontinued
8297,discontinued
8298,discontinued
8299,discontinued
8300,discontinued
8301,discontinued
8302,discontinued
8303,discontinued
8304,discontinued
8305,discontinued
8306,discontinued
8307,discontinued
8309,discontinued
8310,discontinued
8311,discontinued
8312,discontinued
8313,discontinued
8315,discontinued
8316,discontinued
8317,discontinued
8318,discontinued
8319,discontinued
8320,discontinued
8321,discontinued
8322,discontinued
8323,discontinued
8324,discontinued
8325,discontinued
8326,discontinued
8327,discontinued
8328,discontinued
8329,discontinued
8330,discontinued
8331,discontinued
8336,discontinued
8337,discontinued
8338,discontinued
8339,discontinued
8340,discontinued
8341,discontinued
8342,discontinued
8343,discontinued
8344,discontinued
8345,discontinued
8346,discontinued
8347,discontinued
8349,discontinued
8350,discontinued
8351,discontinued
8352,discontinued
8354,discontinued
8357,discontinued
9087,discontinued
9088,discontinued
9089,discontinued
9090,discontinued
9091,discontinued
9092,discontinued
9093,discontinued
9094,discontinued
9095,discontinued
9096,discontinued
9097,discontinued
9098,discontinued
9099,discontinued
9100,discontinued
26416,discontinued
9101,discontinued
9102,discontinued
9103,discontinued
9104,discontinued
9105,discontinued
9106,discontinued
9107,discontinued
9108,discontinued
9109,discontinued
9112,discontinued
9113,discontinued
9114,discontinued
9115,discontinued
9116,discontinued
9117,discontinued
9118,discontinued
9119,discontinued
9120,discontinued
9121,discontinued
9122,discontinued
9123,discontinued
9124,discontinued
9125,discontinued
9126,discontinued
9127,discontinued
9128,discontinued
9129,discontinued
9130,discontinued
9131,discontinued
9132,discontinued
9133,discontinued
9135,discontinued
9136,discontinued
9137,discontinued
9138,discontinued
9139,discontinued
9140,discontinued
9141,discontinued
9142,discontinued
9143,discontinued
9144,discontinued
9145,discontinued
9146,discontinued
12433,discontinued
12434,discontinued
12435,discontinued
12436,discontinued
12437,discontinued
12438,discontinued
12439,discontinued
12447,discontinued
12537,discontinued
12538,discontinued
12539,discontinued
12540,discontinued
12541,discontinued
12542,discontinued
12543,discontinued
12544,discontinued
12545,discontinued
12546,discontinued
12553,discontinued
12554,discontinued
12555,discontinued
12556,discontinued
12557,discontinued
12558,discontinued
12559,discontinued
12560,discontinued
12561,discontinued
12562,discontinued
12566,discontinued
12567,discontinued
12568,discontinued
12569,discontinued
12570,discontinued
12571,discontinued
12572,discontinued
12573,discontinued
12574,discontinued
12575,discontinued
12576,discontinued
12577,discontinued
12578,discontinued
12579,discontinued
12580,discontinued
12581,discontinued
12582,discontinued
12583,discontinued
12584,discontinued
12585,discontinued
12586,discontinued
12587,discontinued
204724,discontinued
12588,discontinued
12589,discontinued
12590,discontinued
12591,discontinued
12592,discontinued
